"Cust_ID","spent_other_teams","Team_Store_Total"
278455455,1083.575,837.61
175231961,0,96.72
760565736,2443.725,191.58
103583633,2210.075,1144
851002130,3090.31,5358.4
408865790,2282.95,0
961834667,1312.4875,60.33
588526659,2361.635,3815.75
106652338,0,71.87
452540337,500,0
789002999,500,3116.54
936910394,0,244.35
962446468,1942.7,355.24
854603680,500,83.41
717993483,500,416.72
747862141,500,1212.92
865610044,500,589.39
547174159,1511.55,284.23
293085433,500,240.84
835778162,2345.775,114.85
132219494,1368.76,638.18
286956854,0,84.63
707413391,2353.05,379.03
520722694,1023.825,0
705642699,0,142.35
909184536,1904.8375,692.85
410089151,2046.2375,428
681943482,1577.05,121.13
937625018,500,144.14
937634318,0,88
228792713,500,59.63
173723520,500,558.8
306327937,0,78.26
608468410,0,0
382091584,1232.8,58.07
533866669,500,89.94
894893418,1041.6625,0
480570040,1185.6,0
729461231,1546.8,135.2
253013787,0,174.59
334343690,1211.9125,211.51
516120020,500,835.59
660800334,500,351.44
658851549,2152.475,972.59
828689499,0,0
877172946,2242.15,866.84
926841846,2751.825,4688.43
577554724,1353.9,462.27
331159384,500,226.32
717030029,0,1247.83
900522701,2244.925,0
784728604,1395.8625,0
150540840,1115.2875,0
435059820,500,350.95
471549185,1974.375,495.71
181030776,1409.4875,198.99
719794869,0,72.37
745242773,0,0
659285276,0,113.04
261494484,0,195.11
265056772,500,593.15
917190249,3965.075,6254.22
111048796,0,35.43
551095590,2446.53,1145.9
488055010,0,0
847084912,2427.475,80.73
206948698,0,734.43
857203098,2316.5125,1074.17
426717385,1399.1625,123.45
458293667,1626.6,132.28
950790292,1119.775,0
986053519,500,84.94
689101330,1096.36,858.45
963259762,500,351.35
927245534,0,0
332656286,1670.7125,166.53
132835941,1228.5375,73.98
675468282,500,900.13
606902115,0,93.75
458495818,0,555.02
546996543,0,522.32
194503805,2046.925,360.22
286379284,500,1041.96
632813570,500,183.08
450243586,981.725,70.99
743034327,500,118.37
302127004,0,71.2
956335452,1500.9875,347.44
363551665,500,172.62
511001332,1272.1125,239.65
275871579,0,249.57
566886426,500,0
246439717,2454.225,0
141391254,0,0
373360172,2308.94,902.79
773743753,500,942.02
741115718,0,0
651527426,1493.8875,0
769414640,1204.1125,0
900494051,1524.675,0
267671935,0,522.12
425426925,500,0
628962202,1342.585,266.78
579661645,0,293.45
460458299,1025.9375,0
576258734,1056.5625,80.86
840824455,1352.35,0
818681004,1142.0625,13.78
102959282,1906.8125,594.16
164693377,500,107.91
906389802,0,2965.96
756330394,2272.5625,0
290094667,0,188.07
111628347,1669.3875,375.54
106105856,936.725,45.55
146906592,4467.17,6772.27
733306557,2759.335,3502.22
917069663,1073.1375,81.15
356903280,1437.235,1491.83
194800094,2016.95,0
871336967,1323.95,75.96
758752759,1164.4,0
833700403,993.5,142.79
775396042,0,7982.59
875130767,1798.46,867.83
724305885,1098.92,252.1
599757184,2413.9875,631.76
472121334,1200.1,63.19
322504256,500,0
455278102,0,316.13
547796866,500,456.76
287768260,500,142.8
563884673,2128.8,866.98
221013710,0,77.11
750454300,0,344.65
656474143,500,103.46
507627142,0,626.38
288264572,500,0
803877118,500,106.17
755065178,0,1110.88
571206728,1560.8625,90.17
498241331,0,66.24
779920693,0,238.19
128839495,0,74.18
703196059,4718.56,7635.82
413860992,0,0
520385141,2493.375,1212.27
385788392,1436.3375,237.75
514190729,1514.45,93.32
653822757,1509.66,222.57
502534531,0,92.05
263636841,3626.95,2772.24
245060146,2282.625,970.49
910004559,500,0
493990219,500,362.64
494141729,1429.825,0
923625489,2224.95,74.97
862979229,1672.81,2557.27
585466006,0,0
471801746,0,1109.7
563703453,2315.7125,493.3
902217136,1520.55,383.9
371899196,0,0
475179375,1810.8375,100.74
945904179,2024.7,795.83
913988113,0,106.48
902300967,0,105.64
170950351,1275.985,132.72
520184311,1110.79,833.58
135651352,500,4512.77
314879359,974.925,0
520772201,500,0
106065906,0,699.43
296619999,0,81.8
832221777,0,99
490618817,1361.28,590.98
598916186,1673.1375,591.59
340027694,500,555.36
204729696,500,0
262713416,1087.5125,0
508997192,500,114.76
373724982,500,53.79
608852616,1130.4125,0
992566092,878.55,0
753129686,0,114.86
873397274,1872.825,797.04
999072639,500,587.86
911430926,0,132.42
168814174,1153.2625,71.41
516768691,0,0
941186779,1044.9125,0
665351203,500,465.48
747245952,2279.35,0
816354751,1256.425,76.39
192811659,500,-6.77
733566654,0,0
312982347,500,60.56
252792349,2468.05,155.95
264901506,2959.5,5076.53
475669466,0,0
906671362,500,99.32
853575612,500,106.74
648350011,1716.9875,0
161132412,2030.55,279.53
972306504,1476.95,418.04
895410713,1097.675,0
331565972,2479.6125,764.35
836306758,0,0
807797212,0,0
743417834,0,0
218321091,821.2625,0
605821862,1237.6125,84.04
494384555,0,0
865790447,1232.62,1526.04
300732198,1878.89,454.53
391710572,0,1630.29
190044332,2252.21,460.73
340538730,0,117.57
988638795,0,33.48
727910525,2871.65,4864.28
584170632,500,0
422189810,1077.55,0
282800392,0,126.12
154566960,500,221.97
238344878,1176.825,124.12
905863985,500,0
964270246,1162.04,1215.61
519004957,1036.65,74.02
752227554,500,0
973972717,500,0
690731695,1426.4,626.74
267206679,0,456.06
359124549,0,71.73
641185870,500,0
774084173,500,0
509323577,0,0
996050318,2202.76,2817.47
117441677,1338.6375,318.35
711197547,500,4340.23
705436116,2974.29,635.47
406505663,0,99.85
680875416,1426.3625,68.38
922096488,1915.41,0
385674226,1721.8625,518.36
681206705,1746.3375,133.94
756947869,500,3643.32
643064838,1745.5375,419.71
392952015,1434.3625,0
356849536,2308.8125,0
661864747,978.4125,0
135613774,918.925,0
640003644,0,0
440131939,0,104.12
372119491,500,488.16
880984697,1870.125,162.3
180743300,0,291.38
476940153,1324.5625,0
860342044,1127.725,144.76
802916871,0,221.45
844174177,1889.505,2935.42
331430042,0,1284.75
678422598,0,248.41
744321939,1653.1375,592.43
423304569,0,336.4
665521953,500,452.72
430553228,1699.61,885.42
315833495,0,99.97
801515957,1436.35,378.89
211053971,2238,865.64
305519240,2398.79,0
637648372,0,3171.15
698221113,0,0
193681667,2268.9625,919.54
783497522,1172.9,0
576367119,1070.9,0
316893819,500,301.86
873902351,500,496.02
845353610,1642.45,0
704213887,500,75.92
509414515,983.6375,0
506334879,0,971.71
666060737,0,0
626047445,0,0
870373219,500,591.81
149853573,0,661.85
279484401,500,0
800370419,1284.1625,53.83
765119841,2218.8,512.56
923415902,1324,104.36
355025425,2987.74,4018.7
671202964,1218.6875,210.13
922428167,500,78.75
524419193,2020.7875,656.38
368417881,500,1350.89
784236114,500,0
451218087,0,109.98
985855711,500,121.8
812398950,3149.59,4773.58
915980310,1195.6875,0
945660619,1135.9,58.02
143871556,500,761.79
876047326,0,557.25
431343429,2339.95,0
662255555,1056.77,135.29
827369693,1132.9,147.15
163678010,0,527.13
114516343,0,165.3
883889178,1680.26,774.36
917888107,1734.8,935.05
363406943,0,2594.5
814819464,2266.7125,429.76
893257023,500,68.29
852676255,1485.925,0
949835499,2150.775,934.58
296533534,500,4168.84
475740912,0,77.25
582666936,0,0
931580507,0,67.39
314022492,1011.68,1042.17
862344404,1487.65,1629.69
387729295,500,140
203879897,0,1043.64
262580514,0,0
945201561,1430.6375,0
139584106,0,0
717283320,0,252.5
169053595,1173.565,1551.67
290733905,1143.8125,0
588629935,500,795.98
346671425,1173.325,52.06
463361881,2387,68.75
602097726,0,243.05
683675366,0,416.14
139470519,500,140.52
802982005,1433.5875,282.63
711571387,500,1595.32
115183295,500,5889.06
336751133,500,0
964065363,0,0
891160956,0,73.68
804897460,1858.52,259.74
514205099,500,316.83
651602062,1058.175,0
525720286,2155.6875,869.95
580957586,0,857.19
157216530,1831.025,128.11
506632257,0,57.84
482483208,1146.15,0
674460075,500,0
121914064,1782.1,129.66
635745941,1099.8625,101.6
658934863,500,0
157209841,0,197.3
500554966,2095.14,3343.34
893071299,500,412.18
422830605,996.8625,64.25
443931887,1647.15,112.17
173526506,0,0
592797838,0,150.45
927768485,500,141.38
263461342,1155.6375,0
237120480,2062,81.5
766572733,1997.325,462.1
932576207,0,0
207312986,500,461.37
438625561,500,168.88
687256236,0,57.85
240333483,1440.75,412.7
816852019,500,0
339019504,1694.225,113.56
728911015,1577.5625,0
889616447,1021.6625,83.09
694161966,0,141.41
578981252,500,94.64
784689804,0,656.38
215099335,0,445.51
437896253,2384.05,0
246060189,500,833.63
225003842,2339.5,0
207268389,500,0
258293524,0,0
147304257,1425,467.29
938649431,1044.7625,0
863666909,0,1007.67
649605544,4908.93,8843.66
700677888,1560.15,455.41
821850681,1040.48,101.62
995928052,0,0
632681745,1118.34,315.35
505004107,500,288.36
441311354,1453.525,0
726477657,500,3314.16
105401089,2454.7875,144.32
324494114,0,0
217102695,0,0
652737019,0,83.68
397792562,0,1039.08
128467480,1545.1,281.15
962851430,1782.68,494.88
304045492,1056.0375,81.06
400794173,0,1079.32
988929813,2141.8875,1073.68
715957153,0,0
138982877,1281.925,71.02
283570416,0,83.67
335868541,1123.1875,0
177061209,1245.5875,76.98
670557016,0,1248.1
998417873,1486.1125,0
757072117,500,1249.09
704798362,1380.7375,0
653634999,2120.655,2822.17
734254546,1301.3875,106.23
233564127,0,114.85
944099918,1080.4625,0
551033679,500,8146.01
237704920,0,217
988761293,500,419.71
502958664,907.9375,0
575358803,0,89.23
717599884,0,0
150430829,1041.2875,61.71
831139057,500,0
943973017,0,0
286370484,0,486.87
615349650,2936.805,4911.58
544055599,1778.1375,455.27
626544029,2205.3375,858.92
626196815,0,0
158516318,1223.8875,0
426831943,0,347.92
788616559,0,1038.57
992994847,1748.2375,302.31
231586880,1461.5,107.4
217374657,1172.5125,0
214036154,1224.79,1075.79
895341616,0,0
746939120,0,114.07
685564915,2266,0
699122058,0,73.43
450322963,1736.9375,92.03
694708939,500,0
717613092,500,794.62
431708989,1431.1125,72.91
280849304,1250.3875,280.48
717357129,907.125,39.6
636908622,0,2855.75
899835529,0,0
657896624,1422.8375,152.44
370469110,0,0
528504126,723.225,0
989699237,1251.38,1287.11
583266890,500,1044.18
303706703,0,0
735532431,2236.015,2977.68
167152229,0,866.11
998911111,0,0
721141323,500,1142.8
112014337,0,0
610155813,500,765.89
966220044,500,0
408793777,1470.15,421.36
756506783,0,6759.49
818022419,1053.25,835.49
548973270,500,0
988799292,1096.7125,121.61
193206315,500,3121.79
765254994,1314.75,77.65
359502365,1273.4125,206.45
175195121,1760.3,0
693721628,1428.73,521.39
720990400,0,0
344634241,1914.3375,455.91
146005591,2024.525,763.3
552242416,0,253.75
754727269,1644.8375,159.13
826335522,0,692.48
349734244,500,414.02
301675372,500,150.49
867498995,500,0
110382371,500,1355.74
170656487,1003.575,0
943459695,500,1079.08
687919357,500,6249.17
318933566,0,477.47
357911951,2309.95,0
342929448,1718.825,417.51
413204503,1569.925,0
437984840,500,247.62
713142249,500,0
750421216,500,456.06
372924218,500,4879.51
580927348,1723.9875,113.66
859105750,0,522.38
934526236,1558.76,93.25
617737268,1055.235,117.79
485589890,1518.46,619.71
359806746,500,162.39
775100433,500,389.35
133322806,500,4713.48
560727436,1075.75,0
253788506,2357.8,594.57
926043525,1520.43,179.35
490050563,1113.55,1422.53
556381351,0,0
260287077,1172.935,433.14
309804225,0,260.57
938378647,500,80.72
178478223,2124.525,0
396171899,0,0
362358700,500,0
125670038,1822.0125,655.75
532926070,500,0
696841965,1188.775,0
325728761,0,489.46
683371158,500,216.53
537627350,0,1586.07
561907397,0,146.77
895737154,1226.73,100.53
236773869,839.6625,0
736552344,500,690.92
940348245,1599.4125,99.26
421596447,1439.55,99.52
106382653,1131.8625,207.76
324228282,1838.05,514.41
830734812,2502.38,665.29
654697320,0,0
811308169,1064.61,1350.79
104539305,500,290.02
448791695,1982.5875,834.96
888223216,500,0
451614728,1172.05,77.94
866688813,1786.3,113.94
928100966,1723.575,99.27
936653401,0,804.61
380265644,500,400.56
178805338,0,321.34
633696412,500,183.27
422870741,0,0
787555020,1908.85,323.64
305390334,2433.63,3485.42
763379468,0,319.24
372148380,500,2958.4
583717829,0,2774.12
504547766,0,18.73
413147419,500,66.12
417665049,1117.98,206.34
332047546,0,0
971263075,1281.12,668.09
299739821,1346.175,162.84
744134404,2249.5,0
577187313,0,831.68
123794974,2044.075,637.1
378691693,500,0
924606276,1200.85,75.27
505960842,0,0
637032417,1103.8125,0
918397596,500,81.2
170505608,2086.9875,869.08
627380393,0,0
527184495,0,97.86
119495459,0,240.18
451301317,500,384.25
483291911,500,116.87
655505960,0,63.73
782466710,1141.75,74.75
159909844,2180,66.62
152427436,500,175.15
277047948,0,119.33
127870853,500,245.51
730424666,1533.95,0
349173116,0,339.54
742050260,0,93.39
733421590,2034.8625,799.91
550060143,0,0
562181764,1844.54,1184.16
719310030,500,79.45
389656068,1846.55,692.34
281280670,2358.1125,116.69
172601982,1707.4,450.73
528413534,0,422.74
219081504,500,122.7
684577095,0,177.21
622378865,1191.105,1081.54
395238122,1182,67.29
233462300,0,424.36
687542446,1404.4375,0
434756668,0,0
613036077,1121.2125,0
861073131,2432.35,276.57
631061377,500,404.86
384896339,500,123.56
855420764,500,0
999569482,500,66.02
905634625,500,415.61
643479305,500,553.05
327215742,500,162.76
236105450,0,243.19
424288141,1016.69,699.36
882206354,2265.025,0
245693286,0,383.98
773943834,1663.945,1493.97
143475524,1751.4,0
367821001,2310.085,3162.99
556572207,0,0
371114489,2246.275,71.78
571719586,500,278.62
648406244,0,942.09
134627679,1746.7125,483.98
439888645,1198.99,395.34
920623715,1210,123.04
555486141,1235.335,0
912241449,0,0
715501638,1410.525,453.1
221262490,0,698.36
754863738,0,518.29
599320374,500,221.88
805121277,500,115.69
911458039,1037.9,67.64
285615565,500,344.89
282886276,0,75.08
297157818,0,1251.71
357776506,500,0
294024012,500,0
966503774,2289.3,457.85
499440745,500,485.49
954968739,500,417.92
430541128,0,66.29
881474760,500,0
456863703,0,327.2
101344499,500,106.08
588125100,2871.15,1561.05
174179934,1592.925,590.66
428380662,3351.6,4707.61
184677596,500,0
969883541,1958.85,1248.98
638182110,1100.65,98.91
932112602,0,64.02
936785077,1012.885,698.6
971794554,500,0
555128567,0,459.37
605949146,2110.39,3292.1
158711218,2302.08,191.36
172033788,500,180.53
699858097,500,1041.24
371614695,0,69.74
571155156,1556.425,0
680092992,1334.3875,59.54
707854091,500,0
572633285,1326.8375,0
460740606,0,469.91
520514175,0,0
670355458,0,451.74
899743894,500,380.61
392740808,1287.34,0
344604155,0,551.09
564392242,0,86.06
141252220,500,0
316975429,500,593.06
327636612,2159.51,0
782479449,500,1204.55
495265089,1715.75,492.83
711850167,3074.63,4035.68
402571336,1097.6625,53.08
197396844,864.65,0
239567588,500,7474.28
977165973,0,314.48
647055138,500,416.84
361092856,0,88.97
973093530,1530.8375,413.22
150034861,1616.5,421.84
361178105,500,0
353640002,500,2866.16
983726674,2388.6375,132.08
328481531,0,1005.29
882965825,500,365.2
848657552,1149.42,1389.31
551153565,0,74.49
221185434,500,764.57
808269778,500,76.12
834013231,1191.6875,0
148304452,2127.625,88.03
153289253,1188.2,1043.96
552491351,1049.225,140.31
119955763,500,0
677824868,0,0
856355141,500,0
990089890,500,102.32
140280162,0,361.8
524901676,0,78.63
217525155,500,72.97
276170995,500,425.36
143561513,500,123.68
919367173,2026.35,0
827986143,1532,482.17
652508943,933.1125,68.46
278191198,1203.5,92.97
641522750,500,139.1
118639517,1156.3625,89.86
752525412,500,74.08
787832370,500,0
511896125,1982.84,3186.29
519555377,500,1281.22
991549878,500,67.56
114102662,500,91.52
475875344,500,413.81
246788570,1047.58,180.96
563385305,500,453.79
868171526,2483.0125,663.07
597504147,0,492.36
217649464,1464.4,108.81
734261504,1796.9,543.24
576817588,1680.435,1117.15
379013961,1258.975,195.17
266558086,0,56.74
765456560,0,75.87
599414308,2665.67,4511.72
100659535,1083.45,74.38
720229416,1287.75,165.87
340162405,1114.2375,0
353262289,0,53.24
309548387,6117.98,5208.01
628874779,500,760.87
640082045,500,0
533243615,1040.225,0
721947970,500,0
233372909,1645.8,385.22
194889724,1506.6125,412.07
203230668,2581.45,4345.32
167863728,0,0
593471438,1398.9875,0
354207474,500,373.76
127007764,500,64.66
398821067,0,417.87
919373666,500,111.89
250908965,1758.025,0
482105455,500,0
795794572,2773.36,1010.98
650703557,500,4347.56
917227889,0,834.47
636753135,1717.3,202.94
142012029,500,1006.35
260475678,2355.7625,901.17
490019919,1463.3875,0
948795878,1084.9125,0
231478056,1154.83,1043.17
275735305,1029.475,-2.48
553652810,500,228.71
190933494,808.9625,0
250047450,1557.98,592.59
837770678,500,98.06
477891413,1345.7,131.15
469591588,500,972.81
832805594,2026.1125,797.11
655612172,0,0
638609986,500,95.95
865480169,0,541.13
648579642,1889.36,548.17
321963841,4764.325,8317.68
883996943,2080.5125,796.01
446508626,500,72.66
831826430,1468.4625,0
672773262,1032.9875,66.93
754690408,0,3988.63
405012534,1131.05,77.47
427076034,1944.05,3116.44
775319175,1760.425,128.24
192031871,1129.875,71.48
275639394,1154.875,0
628797757,500,949.79
541261419,0,62.3
104724785,0,0
878025428,2637.31,3831.96
274591032,1605.175,0
916912725,4746.06,7646.8
286845097,2345.4,0
881023213,797.5875,0
579849077,500,0
350775979,500,0
518417002,0,112.96
209981905,1194.3125,0
810531063,0,2617.24
881755049,1368.1625,190.83
907611599,1937.325,560.63
926472942,500,107.66
422456125,500,601.07
267979768,0,0
775846761,500,5196.01
198812782,500,8153.25
994201338,1188.7125,61.9
705790900,1270.525,839.85
808972589,500,0
848305534,1345.825,263.53
764685320,500,3117.19
837375164,1135.5875,317.91
317908982,0,0
821434925,500,0
643821223,1719.5625,624.1
536512722,500,727.96
636795473,1906.85,107.49
540561371,500,696.76
561649176,1689.1,422.27
773256267,2685.875,3839.13
798488685,1155.08,658.15
836596006,1560.4125,482.14
405630578,0,0
504339441,0,0
960320830,500,73.56
256444125,1071.6,413.89
629777932,1055.575,0
377054343,2040.1625,869.18
217363778,1380.23,159.04
734888647,1597.4125,106.39
649359003,2204.175,0
735757289,0,1082.77
590966553,500,287.43
607966528,500,1013.91
336272800,2099.975,692.98
945045178,1454.9125,282.14
637821249,1491.3,0
466884092,500,0
870662355,2459.675,696.33
793480749,1361.705,1458.16
704287413,1756.0125,112.79
682574655,500,1144.26
132618455,500,0
806687339,0,86.71
133452877,0,1317.57
778544113,0,1004.11
752696503,764.4125,211.53
996685444,1387.06,483.35
467633812,500,0
696585160,500,103.41
636548218,1077.8625,0
956525880,1372.8,191.32
614502097,0,477.92
515057478,500,952.45
743250434,0,836.65
752250304,500,0
548715479,1001.495,939.02
607440934,0,85.8
891171896,2417.6625,971.44
355289663,0,75.32
937005513,1516.9,98.1
659905367,500,173.23
102737477,1109.325,92.11
283870854,1594.6375,489.4
298866595,0,381.15
844180594,1784.5875,0
249602333,1699.3625,410.46
584961404,0,1143.39
436696152,2016.025,145.57
301368727,2144.825,325.79
175967012,1156.55,84.98
952953126,1575.85,0
919330215,4587.17,3650.75
796883218,2032.895,3289.6
201622772,0,3515.91
665383890,500,103.77
781123738,500,414.27
418317555,1142.78,215.94
729182720,1504.45,0
865723954,500,83.91
427860205,2631.15,4329.47
616387167,1037.825,206.06
187018518,0,383.77
601476103,0,72.66
748456327,1667.265,1426.47
324673780,1728.2375,351.83
303211524,1239.25,61.45
840619130,0,0
703389168,1252.36,1078.24
234981655,500,0
635422216,0,904.77
745479900,0,275.29
858708578,1085.2875,0
942125971,0,0
650705014,500,0
244907461,500,0
105361211,0,3331.11
736508623,1192.2625,87.02
303415363,2017.85,579.2
449069390,0,103.71
940862817,1498.8625,420.1
222189973,2164.6125,900.97
864352721,2490.95,797.66
644484309,1211.4,1112.52
818145928,2458.5375,1109.18
941709579,500,4538
825006136,1280.775,1664.33
539380623,2320,866.96
684225880,1011.4875,0
729953995,500,0
470547071,0,176.51
268069889,1448.3125,186.21
481399850,906.95,67.31
500084640,2408.675,0
112629180,500,93.26
976247620,0,-2.15
361760639,0,141.87
569282572,1020.15,0
282524006,500,82
445048986,1204.725,0
666635498,1891.63,202.92
811506333,500,1351.07
513889629,0,425.01
180559897,0,3151.78
888846324,1307.065,598.13
882040093,1097.78,214.51
796881612,2356.9,72.79
537987448,0,0
494411988,0,3310.26
931025246,0,388.71
477505906,0,100.43
990736471,1027.5125,0
739917344,0,2622.45
740204348,0,520.34
194733130,500,1215.27
553415472,952.5125,51.29
747850573,1859.2625,519.84
711466067,500,58.37
137222968,0,0
542152068,500,59.24
580069974,3548.33,1323.94
582657698,2088.9875,867.81
386137755,0,830.23
164010233,0,99.69
339508738,0,625.74
655583653,0,0
767467197,0,0
611736044,0,1146.38
913521037,0,0
581392355,500,349.94
417474348,0,1215.93
938394668,500,665.68
893947496,500,0
932453798,1214.85,0
227925663,500,1629.42
361183785,500,0
583490839,500,0
228847674,500,124.6
891589747,1400.74,99.62
343334686,0,484.63
788724880,1237.125,116.88
513200256,2371.825,970.36
182625631,500,0
667338394,500,901.12
834196991,500,356.37
156503468,2362.325,3318.41
229376194,1663.2,591.86
448707148,1106.25,0
294599353,500,5544.12
892391359,500,0
745571656,1080.51,377.34
366794736,0,553.37
891245251,1668.2875,413.18
959713141,1190.56,0
125641316,0,0
214402487,1099.775,0
315905907,2087.1875,800.59
917649651,0,760.57
714185999,0,113.15
141408948,500,99.21
325298630,1250.895,0
967468196,1252.4375,282.66
533265338,500,283.89
125581314,0,120.94
355172913,0,384.48
947261139,500,73.79
381775173,1574.6,0
470451981,2813.37,1390.81
798052170,0,4437.25
918032116,1098.2125,111.17
345987948,1118.2625,91.43
492311707,1241.6625,0
900868771,1488.725,0
544211176,1369.5375,141.78
662997089,2379.075,488.14
472441310,1169.37,259.89
215095679,500,0
849197856,0,699.43
744971508,2153.4,113.43
198298098,0,353.41
553951031,1196.12,0
144041843,940.6875,0
215776667,500,146.67
485332439,1453.905,1217.41
617069669,2056.45,698.61
770871189,0,93.36
394496660,0,664.87
491514666,0,138.79
131327627,1707.65,100.02
446019523,500,0
456787963,1154.025,0
346270863,1626.1875,447.1
183134681,500,1146.84
482363939,500,253.71
691245123,1238.025,81.23
747849326,500,0
239064270,1261.3375,98.15
848316434,1545.5375,101.66
285434032,500,99.97
515946004,500,0
642100197,1934.2125,426.83
389220353,1473.1,0
303945532,0,632.95
869194210,1181.8,165.05
151722852,948.625,0
616248991,0,0
955328256,1993.825,634.54
192110934,0,137.39
249018304,1389.55,899.39
256766790,500,604.59
945733888,1242.905,0
927058183,500,314.29
625543441,1943.65,621.47
899102666,0,2995.56
371552213,500,0
201679292,0,837.07
662989612,500,0
153098211,724.1125,0
664901025,500,88.36
453168918,3345.375,4050.64
143209490,0,0
676849142,1733.3,52.23
992186322,500,191.61
409746768,0,251.25
816482391,1645.5,557.93
423230557,0,0
371427904,1914.94,665.79
819378879,0,640.18
283092844,500,1386.17
859826507,1221.145,1663.41
564449115,1633.6375,311.87
410176648,500,96.32
260979321,0,1108.29
133219564,2124,70.04
226538891,1055.0875,0
223391492,500,1083.46
911093107,1039.36,1319.15
435020437,0,762.06
169976022,2164.735,3476.64
350087403,895.425,316.34
246536987,500,75.3
264251333,500,0
330611548,0,0
283541519,0,144.75
969356505,0,0
217473856,1025.445,193.48
732139602,0,1321.32
356510084,1789.5,659.33
265435427,500,130.63
206464613,1784.6875,558.24
757373279,0,274.03
781592737,0,141.33
753293135,0,5908.5
533453084,1607.3875,161.64
971120274,2247.295,3150.7
233192841,1222.15,76.16
533074629,1131.575,0
598072063,2309.59,1526.71
709188163,500,0
705859144,1647.36,352
928206169,1026.4375,0
390281606,500,133.04
991853485,2143.7625,0
121731323,0,460.76
412790183,0,0
829722028,500,0
869463195,500,974.74
133875496,1386.8,1006.25
280610090,500,453.4
219236196,500,0
448983650,1223.8125,0
259773896,1947.43,180.46
796748274,0,0
503687037,1135.35,0
301907525,1958.54,152.68
169943674,500,538.3
549346063,1123.0625,0
385832979,500,47.8
634875929,0,72.87
569987888,500,104.71
535489904,0,1003.91
507763783,1381.775,0
126157105,1119.62,1353.45
588827105,500,126.4
571840898,0,0
749750508,0,0
258928077,0,156.76
671804877,1168.625,72.59
217203474,500,35.04
145856877,0,0
197127287,1216.5625,73.05
163575112,500,252.88
337986863,1247.6,493.69
712547788,0,625.16
707064946,500,73.31
605951899,0,0
629430625,1164.64,1456.93
796644826,0,395.38
352009198,0,868.15
858310751,1416.26,448.18
902755766,1016.2,80.47
198162047,500,0
979157340,2120.2375,900.89
547131353,500,3823.26
269917154,1405.1,84.88
381364800,0,4519.83
828895028,1962.2,354.57
456878776,500,137.35
822614378,1046.0625,53.26
626004338,0,85.99
645058670,1770.35,2787.4
327259491,1218.325,102.92
146089166,1159.75,82.29
869196308,0,525.2
623381790,2228.425,866.31
845067600,1326.0375,97.99
569124140,500,673.7
936278037,500,413.81
528298223,500,6932.24
954172993,1465.3125,0
937334890,1053.3,1110.9
109596870,3343.17,942.43
447929247,500,0
413723949,1946.7125,624.39
510567001,500,79.62
822958879,1730.625,158.36
148692626,0,146.43
861172254,1331.29,348.81
122184732,1354.4875,486.87
495423944,500,1181.94
579496147,500,0
784218544,500,103.07
623059098,0,0
767635966,1876.01,129.72
780311188,500,553.47
841531362,1967.1875,983.11
213123473,500,232.73
171283534,1390.95,128.49
909058982,0,8313.96
530772916,0,61.19
109822420,500,113.11
157355662,2136.675,3470.14
414025181,4513.76,7295.29
942004722,0,394.91
324110385,1906.0875,627.37
823970518,5657.73,4689.2
633345054,1535.025,0
626586531,4239.1,7456.11
480470701,500,597.28
343408318,989.9125,0
316622453,0,517.88
628268597,0,0
226038093,2367.03,0
156993981,500,3121.37
691613303,500,0
903760338,500,531.64
756459995,0,694.17
814205167,0,81.01
271532025,3326.82,1523.29
966227038,1437.625,0
822065678,1707.37,0
826903010,500,243.96
616650913,1017.43,144.98
110848419,2315.6625,524.04
970056824,1752.2875,259.67
431415255,2593.93,1733.99
876491744,953.75,0
776243789,1130.775,122.11
506424160,0,119.28
553957013,1352.475,99.48
373783498,1377.315,168.78
558821992,1240.1,0
312524279,500,1284.07
691451670,0,6239.18
177494643,1350.125,0
249969416,1714.475,162.97
499122090,0,0
881168314,0,113.59
974241301,1627.425,0
704546984,1114.8375,117.41
701466478,1620.425,345.54
137800701,1299.525,149.35
343486889,0,25.2
502163709,0,74.95
741346356,2395.575,77.1
931355491,2264.975,609.23
605967731,1117.85,0
430570392,500,498.96
812317994,1286.3125,275.22
940752618,1642.9125,557.48
337691760,500,0
838916916,500,65.51
975287301,1641.12,327.3
988792946,2061.425,2796.92
164099526,500,101.92
942570194,836.775,0
818053044,1883.2875,761.45
185428984,0,456.19
265319933,500,93.7
187485990,0,0
634764878,1001.175,1146.36
291879658,500,0
494773134,0,1074.04
138016001,1270.95,282.39
442461066,500,412.89
178134372,500,347.31
902947610,1585.54,591.44
622057442,1104.185,1455.88
219255532,500,871.02
793689783,2273.3875,0
261706566,1522.225,337.78
426400781,500,0
700523741,2102.225,69.4
107470560,0,114.68
316597097,0,1039.82
495518057,500,866.12
563567878,1741.8375,626.46
324089173,0,1317.42
620374520,0,81.87
638316835,0,284.61
411886028,1303.02,522.48
328652836,1133.1,215.48
931535619,2070.02,230.07
311548275,0,0
613209389,1775.7,0
492571055,0,76.8
571428898,1800.05,484.72
406313968,1447.795,940.46
621286169,1048.055,130.82
692111976,1573.2,419.54
747727890,0,80.7
410507111,0,311.91
728339908,1056.64,196.95
906444748,500,593.14
456425236,1051.35,0
953780378,1174.9625,0
773959479,0,349.76
186691768,1152.4875,83.04
668011313,500,78.95
123013917,1495.85,96.89
658135443,2324.1375,494.97
976860807,500,424.74
319699537,2363.3875,0
881207681,0,236.15
576343957,0,0
