GEOID,ID,Name,State,Annual_Temperature_Avg,Temperature_Baseline,Temperature_Anomaly,Annual_Heating_Degree_Days,Heating_DD_Baseline,Heating_DD_Anomaly,Annual_Cooling_Degree_Days,Cooling_DD_Baseline,Cooling_DD_Anomaly,Heating_Intensity,Cooling_Intensity,Heating_to_Cooling_Ratio,High_Heating_Demand,Very_High_Heating_Demand,Extreme_Heating_Demand,Climate_Category,Is_Very_Cold_Climate,Is_Cold_Climate,Is_Warm_Climate,Is_Warming_Significantly,Temperature_Change_Rate,Heating_Burden_Index,Climate_Extremity,Heating_Efficiency_Change
13217,GA-217,Newton County,Georgia,63.8,61.3,2.5,11999,15189,-3190,10468,8526,1942,32.87397260273973,28.67945205479452,1.1461457636832553,1,1,1,Warm,0,0,1,1,4.078303425774878,195.74225122349102,2.5,21.002040950688
13219,GA-219,Oconee County,Georgia,63.5,61.2,2.3,12371,15294,-2923,9982,8533,1449,33.893150684931506,27.34794520547945,1.2392066513072222,1,1,1,Warm,0,0,1,1,3.758169934640523,202.14052287581697,2.3,19.112070092846867
13221,GA-221,Oglethorpe County,Georgia,63.5,61.1,2.4,12578,15432,-2854,9898,8506,1392,34.46027397260274,27.117808219178084,1.2706333973128598,1,1,1,Warm,0,0,1,1,3.927986906710311,205.85924713584288,2.4,18.494038361845515
13223,GA-223,Paulding County,Georgia,62,59.8,2.2,13599,16863,-3264,9336,7597,1739,37.25753424657534,25.578082191780823,1.4564635321837849,1,1,1,Warm,0,0,1,1,3.678929765886288,227.40802675585286,2.2,19.35598647927415
13225,GA-225,Peach County,Georgia,65.4,63.5,1.9,9825,12522,-2697,11855,10015,1840,26.91780821917808,32.47945205479452,0.8286943319838057,1,1,1,Warm,0,0,1,0,2.9921259842519685,154.7244094488189,1.9,21.538092956396742
13227,GA-227,Pickens County,Georgia,59.8,58.4,1.4,16043,18320,-2277,6957,6503,454,43.95342465753425,19.06027397260274,2.3056912906007474,1,1,1,Moderate,0,0,0,0,2.3972602739726026,274.70890410958907,1.4,12.429039301310043
13229,GA-229,Pierce County,Georgia,68,66.1,1.9,6934,9412,-2478,14723,11574,3149,18.997260273972604,40.33698630136986,0.47093181200760664,1,1,0,Warm,0,0,1,0,2.8744326777609683,104.9016641452345,1.9,26.328091797705056
13231,GA-231,Pike County,Georgia,64.1,61.9,2.2,11318,14225,-2907,10483,8720,1763,31.008219178082193,28.720547945205478,1.0795497901564288,1,1,1,Warm,0,0,1,1,3.5541195476575123,182.84329563812602,2.2,20.43585237258348
13233,GA-233,Polk County,Georgia,62.1,60,2.1,13525,16711,-3186,9654,7783,1871,37.054794520547944,26.44931506849315,1.400828586224754,1,1,1,Warm,0,0,1,1,3.5000000000000004,225.41666666666666,2.1,19.065286338340016
13235,GA-235,Pulaski County,Georgia,66.4,64.6,1.8,8596,11545,-2949,13085,10919,2166,23.55068493150685,35.84931506849315,0.6568852208467064,1,1,1,Warm,0,0,1,0,2.7863777089783284,133.06501547987617,1.8,25.543525335643135
13237,GA-237,Putnam County,Georgia,64.7,62.3,2.3,10913,14085,-3172,11301,9359,1942,29.898630136986302,30.96164383561644,0.9655813130419395,1,1,1,Warm,0,0,1,1,3.6918138041733544,175.16853932584272,2.3,22.520411785587505
13239,GA-239,Quitman County,Georgia,66.1,64.8,1.3,8902,11103,-2201,12428,10880,1548,24.389041095890413,34.04931506849315,0.7162281760399066,1,1,1,Warm,0,0,1,0,2.006172839506173,137.37654320987656,1.3,19.823471133927768
13241,GA-241,Rabun County,Georgia,57.9,56.2,1.7,17392,20188,-2796,5339,4283,1056,47.64931506849315,14.627397260273973,3.256928838951311,1,1,1,Moderate,0,0,0,0,3.0249110320284696,309.4661921708185,1.7,13.849811769367943
13243,GA-243,Randolph County,Georgia,66.3,64.8,1.5,8657,11038,-2381,12439,10736,1703,23.71780821917808,34.07945205479452,0.6959003215434083,1,1,1,Warm,0,0,1,0,2.314814814814815,133.5956790123457,1.5,21.570936763906502
13245,GA-245,Richmond County,Georgia,65.4,63.3,2.1,9808,12809,-3001,12396,9933,2463,26.87123287671233,33.961643835616435,0.7911591514075986,1,1,1,Warm,0,0,1,1,3.3175355450236967,154.94470774091627,2.1,23.428839097509563
13247,GA-247,Rockdale County,Georgia,63.5,61,2.5,12393,15476,-3083,10204,8435,1769,33.95342465753425,27.956164383561642,1.214404703576678,1,1,1,Warm,0,0,1,1,4.098360655737705,203.1639344262295,2.5,19.921168260532436
13249,GA-249,Schley County,Georgia,65.6,63.8,1.8,9581,12164,-2583,11554,10141,1413,26.24931506849315,31.654794520547945,0.82916486369537,1,1,1,Warm,0,0,1,0,2.8213166144200628,150.17241379310346,1.8,21.234791187109504
13251,GA-251,Screven County,Georgia,66.1,64.1,2,9067,11722,-2655,12420,10309,2111,24.84109589041096,34.02739726027397,0.7299734320908139,1,1,1,Warm,0,0,1,0,3.1201248049921997,141.45085803432139,2,22.649718478075414
13253,GA-253,Seminole County,Georgia,68.2,66.7,1.5,7051,9171,-2120,14324,12443,1881,19.317808219178083,39.24383561643835,0.49221640488656193,1,1,0,Warm,0,0,1,0,2.2488755622188905,105.71214392803597,1.5,23.116345000545195
13255,GA-255,Spalding County,Georgia,64.2,61.9,2.3,11451,14410,-2959,10721,8883,1838,31.372602739726027,29.372602739726027,1.0679910464465585,1,1,1,Warm,0,0,1,1,3.715670436187399,184.9919224555735,2.3,20.53435114503817
13257,GA-257,Stephens County,Georgia,61.7,60.2,1.4,13915,16179,-2264,8965,7666,1299,38.12328767123287,24.561643835616437,1.5519741244702208,1,1,1,Warm,0,0,1,0,2.325581395348837,231.14617940199335,1.4,13.993448297175352
13259,GA-259,Stewart County,Georgia,65.5,64.2,1.3,9447,11727,-2280,11734,10383,1351,25.882191780821916,32.14794520547945,0.8050276949296975,1,1,1,Warm,0,0,1,0,2.0249221183800623,147.14953271028037,1.3,19.44231261192121
13261,GA-261,Sumter County,Georgia,66.5,64.4,2.1,8831,11575,-2744,12426,10684,1742,24.194520547945206,34.04383561643836,0.710630079665245,1,1,1,Warm,0,0,1,1,3.260869565217391,137.12732919254657,2.1,23.706263498920084
13263,GA-263,Talbot County,Georgia,64.2,62.7,1.5,10901,13250,-2349,10442,9221,1221,29.865753424657534,28.60821917808219,1.0438571291774394,1,1,1,Warm,0,0,1,0,2.3923444976076556,173.859649122807,1.5,17.72830188679245
13265,GA-265,Taliaferro County,Georgia,64,61.9,2.1,11806,14484,-2678,10251,8989,1262,32.345205479452055,28.084931506849315,1.1515801794771752,1,1,1,Warm,0,0,1,1,3.392568659127625,190.72697899838448,2.1,18.48936757801712
13267,GA-267,Tattnall County,Georgia,67.3,65.8,1.5,8026,9975,-1949,13580,11632,1948,21.98904109589041,37.205479452054796,0.5909726824239747,1,1,1,Warm,0,0,1,0,2.2796352583586628,121.97568389057751,1.5,19.538847117794486
13269,GA-269,Taylor County,Georgia,64.9,63.3,1.7,10253,12735,-2482,11073,9697,1376,28.09041095890411,30.336986301369862,0.9258623803503703,1,1,1,Warm,0,0,1,0,2.6856240126382307,161.97472353870458,1.7,19.48959560266981
13271,GA-271,Telfair County,Georgia,66.8,65.2,1.6,7961,10696,-2735,13489,11270,2219,21.81095890410959,36.95616438356164,0.5901408450704225,1,1,0,Warm,0,0,1,0,2.4539877300613497,122.10122699386503,1.6,25.570306656694093
13273,GA-273,Terrell County,Georgia,66.7,65,1.8,8439,10935,-2496,12759,11031,1728,23.12054794520548,34.95616438356164,0.6613636363636364,1,1,1,Warm,0,0,1,0,2.769230769230769,129.83076923076922,1.8,22.82578875171468
13275,GA-275,Thomas County,Georgia,67.7,66.2,1.5,7451,9242,-1791,13163,11553,1610,20.413698630136988,36.06301369863014,0.5660133697964145,1,1,0,Warm,0,0,1,0,2.2658610271903323,112.55287009063444,1.5,19.378922311188056
13277,GA-277,Tift County,Georgia,66.7,65.2,1.5,8248,10433,-2185,12621,10974,1647,22.5972602739726,34.57808219178082,0.6534622088417049,1,1,1,Warm,0,0,1,0,2.3006134969325154,126.50306748466257,1.5,20.94316112335857
13279,GA-279,Toombs County,Georgia,67,65.4,1.5,8267,10449,-2182,13338,11400,1938,22.649315068493152,36.54246575342466,0.6197616013194392,1,1,1,Warm,0,0,1,0,2.2935779816513757,126.40672782874617,1.5,20.882381089099436
13281,GA-281,Towns County,Georgia,57.1,55.2,1.9,18609,21555,-2946,4627,3767,860,50.983561643835614,12.676712328767124,4.020959377700951,1,1,1,Moderate,0,0,0,0,3.4420289855072457,337.1195652173913,1.9,13.667362560890744
13283,GA-283,Treutlen County,Georgia,66.4,64.8,1.5,8647,11147,-2500,12858,10971,1887,23.69041095890411,35.227397260273975,0.672447313165876,1,1,1,Warm,0,0,1,0,2.314814814814815,133.44135802469137,1.5,22.42755898448013
13285,GA-285,Troup County,Georgia,63.6,61.6,2,11852,14578,-2726,10148,8569,1579,32.47123287671233,27.802739726027397,1.1677997832298748,1,1,1,Warm,0,0,1,0,3.2467532467532463,192.4025974025974,2,18.699410069968444
13287,GA-287,Turner County,Georgia,66.6,64.7,1.9,8328,11025,-2697,12707,10607,2100,22.816438356164383,34.81369863013698,0.6553352219074599,1,1,1,Warm,0,0,1,0,2.936630602782071,128.71715610510046,1.9,24.462585034013607
13289,GA-289,Twiggs County,Georgia,65.7,63.9,1.7,9473,12181,-2708,12266,10413,1853,25.953424657534246,33.605479452054794,0.7722344501508112,1,1,1,Warm,0,0,1,0,2.660406885758998,148.2472613458529,1.7,22.231343896231838
13291,GA-291,Union County,Georgia,57.1,55.4,1.6,18718,21352,-2634,4734,4076,658,51.28219178082192,12.96986301369863,3.95311510031679,1,1,1,Moderate,0,0,0,0,2.888086642599278,337.87003610108303,1.6,12.336080929186961
13293,GA-293,Upson County,Georgia,64.4,62.5,2,10930,13573,-2643,10633,9084,1549,29.945205479452056,29.13150684931507,1.0278352454391575,1,1,1,Warm,0,0,1,0,3.2,174.88,2,19.472482133647684
13295,GA-295,Walker County,Georgia,60.7,59,1.7,15100,18095,-2995,8355,7353,1002,41.36986301369863,22.89041095890411,1.807084729535663,1,1,1,Warm,0,0,1,0,2.8813559322033897,255.9322033898305,1.7,16.55153357281017
13297,GA-297,Walton County,Georgia,63.2,60.8,2.4,12616,15644,-3028,9798,8210,1588,34.56438356164384,26.843835616438355,1.287478314113685,1,1,1,Warm,0,0,1,1,3.9473684210526314,207.5,2.4,19.355663513167986
13299,GA-299,Ware County,Georgia,68.4,66.4,2,6590,9041,-2451,14813,11709,3104,18.054794520547944,40.583561643835615,0.44484946672066966,1,1,0,Warm,0,0,1,0,3.012048192771084,99.24698795180721,2,27.10983298307709
13301,GA-301,Warren County,Georgia,64.2,62.3,1.8,11244,13885,-2641,10633,9168,1465,30.805479452054794,29.13150684931507,1.057363174722588,1,1,1,Warm,0,0,1,0,2.8892455858747996,180.48154093097915,1.8,19.02052574720922
13303,GA-303,Washington County,Georgia,65.3,63.6,1.7,10100,12461,-2361,11740,10080,1660,27.671232876712327,32.16438356164384,0.8602333702410356,1,1,1,Warm,0,0,1,0,2.672955974842767,158.80503144654088,1.7,18.947114998796245
13305,GA-305,Wayne County,Georgia,67.8,66.1,1.7,7078,9359,-2281,14373,11566,2807,19.39178082191781,39.37808219178082,0.4924168637818283,1,1,0,Warm,0,0,1,0,2.5718608169440245,107.0801815431165,1.7,24.37226199380276
13307,GA-307,Webster County,Georgia,65.8,64.1,1.7,9287,11770,-2483,11741,10324,1417,25.443835616438356,32.16712328767123,0.7909214784534151,1,1,1,Warm,0,0,1,0,2.65210608424337,144.8829953198128,1.7,21.096006796941378
13309,GA-309,Wheeler County,Georgia,66.7,65.2,1.5,8087,10789,-2702,13467,11330,2137,22.156164383561645,36.895890410958906,0.6004603504603505,1,1,1,Warm,0,0,1,0,2.3006134969325154,124.03374233128834,1.5,25.044026323106866
13311,GA-311,White County,Georgia,59.3,57.5,1.8,16384,18934,-2550,6288,5427,861,44.88767123287671,17.22739726027397,2.605183653999046,1,1,1,Moderate,0,0,0,0,3.130434782608696,284.9391304347826,1.8,13.467835639590156
13313,GA-313,Whitfield County,Georgia,61.3,59.4,1.9,15022,17726,-2704,8930,7748,1182,41.156164383561645,24.465753424657535,1.6820064942335684,1,1,1,Warm,0,0,1,0,3.1986531986531985,252.8956228956229,1.9,15.254428523073452
13315,GA-315,Wilcox County,Georgia,66.7,64.7,2,8182,11197,-3015,13233,10829,2404,22.416438356164385,36.25479452054795,0.6182560072540426,1,1,1,Warm,0,0,1,0,3.091190108191654,126.46058732612055,2,26.92685540769849
13317,GA-317,Wilkes County,Georgia,63.9,61.6,2.3,12102,14971,-2869,10263,8898,1365,33.156164383561645,28.117808219178084,1.1790724863600934,1,1,1,Warm,0,0,1,1,3.7337662337662336,196.46103896103895,2.3,19.16371651860263
13319,GA-319,Wilkinson County,Georgia,65.7,64,1.7,9595,12179,-2584,12299,10498,1801,26.28767123287671,33.6958904109589,0.7800813008130081,1,1,1,Warm,0,0,1,0,2.65625,149.921875,1.7,21.21684867394696
13321,GA-321,Worth County,Georgia,66.9,65.2,1.7,8231,10561,-2330,12730,11018,1712,22.55068493150685,34.87671232876713,0.646532087031655,1,1,1,Warm,0,0,1,0,2.607361963190184,126.24233128834355,1.7,22.062304705993753
16001,ID-001,Ada County,Idaho,52.6,50.9,1.6,26915,29129,-2214,4580,3614,966,73.73972602739725,12.547945205479452,5.875354726042349,1,1,1,Moderate,0,0,0,0,3.1434184675834977,528.7819253438114,1.6,7.600672868962202
16003,ID-003,Adams County,Idaho,44.5,42.9,1.6,38341,41143,-2802,1300,861,439,105.04383561643836,3.5616438356164384,29.470407378939278,1,1,1,Cold,0,1,0,0,3.7296037296037294,893.7296037296038,1.6,6.810393019468683
16005,ID-005,Bannock County,Idaho,46,44,2,35926,39542,-3616,1796,1334,462,98.42739726027398,4.920547945205479,19.99220923761825,1,1,1,Cold,0,1,0,0,4.545454545454546,816.5,2,9.144706893935563
16007,ID-007,Bear Lake County,Idaho,41.1,39.2,1.9,43089,47228,-4139,569,345,224,118.05205479452054,1.558904109589041,75.59473684210526,1,1,1,Cold,0,1,0,0,4.846938775510203,1099.2091836734694,1.9,8.763868891335648
16009,ID-009,Benewah County,Idaho,47.2,44.7,2.6,34206,37731,-3525,1281,736,545,93.71506849315068,3.5095890410958903,26.681747269890796,1,1,1,Cold,0,1,0,1,5.8165548098434,765.234899328859,2.6,9.342450504889879
16011,ID-011,Bingham County,Idaho,45.3,43.4,1.9,37466,40572,-3106,1743,1310,433,102.64657534246575,4.7753424657534245,21.482798165137616,1,1,1,Cold,0,1,0,0,4.377880184331797,863.2718894009217,1.9,7.655525978507345
16013,ID-013,Blaine County,Idaho,43,41.1,1.9,40792,44130,-3338,1108,757,351,111.75890410958904,3.0356164383561643,36.78268710550045,1,1,1,Cold,0,1,0,0,4.622871046228711,992.5060827250608,1.9,7.564015409018808
16015,ID-015,Boise County,Idaho,44.3,42.6,1.7,38118,41502,-3384,1163,838,325,104.43287671232876,3.186301369863014,32.74742268041237,1,1,1,Cold,0,1,0,0,3.9906103286384975,894.7887323943662,1.7,8.153823912100622
16017,ID-017,Bonner County,Idaho,45,42.5,2.4,37589,41309,-3720,888,479,409,102.98356164383561,2.4328767123287673,42.28233970753656,1,1,1,Cold,0,1,0,1,5.647058823529411,884.4470588235295,2.4,9.005301508145925
16019,ID-019,Bonneville County,Idaho,42.9,40.9,2,40884,44484,-3600,823,606,217,112.01095890410959,2.254794520547945,49.616504854368934,1,1,1,Cold,0,1,0,0,4.88997555012225,999.6088019559902,2,8.09279741030483
16021,ID-021,Boundary County,Idaho,43,40.2,2.8,41134,45424,-4290,578,265,313,112.69589041095891,1.5835616438356164,71.04317789291882,1,1,1,Cold,0,1,0,1,6.965174129353232,1023.2338308457711,2.8,9.444346600915814
16023,ID-023,Butte County,Idaho,42,40.5,1.5,42156,45281,-3125,1225,840,385,115.4958904109589,3.356164383561644,34.384991843393145,1,1,1,Cold,0,1,0,0,3.7037037037037033,1040.888888888889,1.5,6.901349351825268
16025,ID-025,Camas County,Idaho,42.8,40.2,2.6,41772,45653,-3881,803,511,292,114.44383561643835,2.2,51.95522388059702,1,1,1,Cold,0,1,0,1,6.467661691542288,1039.1044776119402,2.6,8.501084266094233
16027,ID-027,Canyon County,Idaho,53,51.2,1.8,26510,28599,-2089,4655,3550,1105,72.63013698630137,12.753424657534246,5.6937285223367695,1,1,1,Moderate,0,0,0,0,3.515625,517.7734375,1.8,7.304451204587573
16029,ID-029,Caribou County,Idaho,42.5,40.8,1.7,41199,44513,-3314,774,547,227,112.87397260273973,2.1205479452054794,53.16,1,1,1,Cold,0,1,0,0,4.166666666666667,1009.779411764706,1.7,7.445016062723249
16031,ID-031,Cassia County,Idaho,47.1,45.1,2,34876,37704,-2828,2070,1589,481,95.55068493150685,5.671232876712328,16.840173829068082,1,1,1,Cold,0,1,0,0,4.434589800443459,773.3037694013303,2,7.500530447697858
16033,ID-033,Clark County,Idaho,40.8,39,1.9,44362,47897,-3535,751,544,207,121.53972602739726,2.0575342465753423,58.99202127659574,1,1,1,Cold,0,1,0,0,4.871794871794872,1137.4871794871794,1.9,7.380420485625406
16035,ID-035,Clearwater County,Idaho,44.9,43,1.9,37314,40638,-3324,887,623,264,102.23013698630137,2.43013698630137,42.020270270270274,1,1,1,Cold,0,1,0,0,4.4186046511627906,867.7674418604652,1.9,8.179536394507604
16037,ID-037,Custer County,Idaho,39.2,37,2.2,47165,50976,-3811,252,123,129,129.21917808219177,0.6904109589041096,186.42292490118578,1,1,1,Very_Cold,1,1,0,1,5.9459459459459465,1274.7297297297298,2.2,7.4760671688637785
16039,ID-039,Elmore County,Idaho,48.1,46,2.1,32375,36330,-3955,2479,1759,720,88.6986301369863,6.791780821917809,13.054435483870968,1,1,1,Cold,0,1,0,1,4.565217391304348,703.804347826087,2.1,10.886319845857418
16041,ID-041,Franklin County,Idaho,45.3,42.9,2.4,36963,41185,-4222,1677,1056,621,101.26849315068493,4.594520547945206,22.028009535160905,1,1,1,Cold,0,1,0,1,5.594405594405594,861.6083916083917,2.4,10.251305086803447
16043,ID-043,Fremont County,Idaho,40.6,38.5,2.2,44443,48636,-4193,540,351,189,121.76164383561644,1.4794520547945205,82.14972273567467,1,1,1,Cold,0,1,0,1,5.714285714285714,1154.3636363636363,2.2,8.621185952792171
16045,ID-045,Gem County,Idaho,49.9,48.4,1.5,30649,32721,-2072,3384,2566,818,83.96986301369863,9.271232876712329,9.054357459379617,1,1,1,Cold,0,1,0,0,3.0991735537190084,633.2438016528926,1.5,6.332324806699062
16047,ID-047,Gooding County,Idaho,50.5,47.4,3,31235,34396,-3161,3378,2520,858,85.57534246575342,9.254794520547945,9.243859129920095,1,1,1,Moderate,0,0,0,1,6.329113924050633,658.9662447257384,3,9.19002209559251
16049,ID-049,Idaho County,Idaho,42.8,40.8,1.9,40652,44240,-3588,477,274,203,111.37534246575342,1.3068493150684932,85.0460251046025,1,1,1,Cold,0,1,0,0,4.6568627450980395,996.372549019608,1.9,8.110307414104883
16051,ID-051,Jefferson County,Idaho,44,42.1,2,38951,42900,-3949,1780,1244,536,106.71506849315068,4.876712328767123,21.87029758562605,1,1,1,Cold,0,1,0,0,4.750593824228028,925.2019002375297,2,9.205128205128204
16053,ID-053,Jerome County,Idaho,50.4,47.5,2.9,30553,34178,-3625,3286,2353,933,83.7068493150685,9.002739726027396,9.295101916641315,1,1,1,Moderate,0,0,0,1,6.105263157894736,643.2210526315789,2.9,10.606237930832698
16055,ID-055,Kootenai County,Idaho,47.1,44.6,2.6,34603,38056,-3453,1406,865,541,94.8027397260274,3.852054794520548,24.593461265103056,1,1,1,Cold,0,1,0,1,5.829596412556054,775.8520179372197,2.6,9.07347067479504
16057,ID-057,Latah County,Idaho,47.8,45.3,2.5,33298,36603,-3305,1317,834,483,91.22739726027397,3.6082191780821917,25.26403641881639,1,1,1,Cold,0,1,0,1,5.518763796909493,735.0551876379692,2.5,9.029314537059804
16059,ID-059,Lemhi County,Idaho,40.5,38.2,2.3,45328,48937,-3609,395,213,182,124.18630136986302,1.082191780821918,114.46464646464646,1,1,1,Cold,0,1,0,1,6.020942408376963,1186.5968586387435,2.3,7.37478799272534
16061,ID-061,Lewis County,Idaho,47.1,44.8,2.2,35344,37541,-2197,1198,869,329,96.83287671232877,3.282191780821918,29.477898248540452,1,1,1,Cold,0,1,0,1,4.9107142857142865,788.9285714285714,2.2,5.852268186782451
16063,ID-063,Lincoln County,Idaho,48.1,45.2,2.9,34056,37856,-3800,2663,1875,788,93.30410958904109,7.295890410958904,12.783783783783784,1,1,1,Cold,0,1,0,1,6.415929203539822,753.4513274336283,2.9,10.03803888419273
16065,ID-065,Madison County,Idaho,43.7,41.4,2.3,39603,43650,-4047,1118,779,339,108.5013698630137,3.063013698630137,35.39142091152815,1,1,1,Cold,0,1,0,1,5.555555555555555,956.5942028985507,2.3,9.27147766323024
16067,ID-067,Minidoka County,Idaho,47.5,45.2,2.3,34122,37823,-3701,2475,1850,625,93.48493150684932,6.780821917808219,13.781098546042003,1,1,1,Cold,0,1,0,1,5.088495575221239,754.9115044247787,2.3,9.78505142373688
16069,ID-069,Nez Perce County,Idaho,50.4,47.9,2.5,30281,32732,-2451,2337,1693,644,82.96164383561644,6.402739726027397,12.951668092386655,1,1,1,Moderate,0,0,0,1,5.219206680584551,632.1711899791231,2.5,7.488085054381035
16071,ID-071,Oneida County,Idaho,47,44.9,2.1,35575,38296,-2721,2363,1719,644,97.46575342465754,6.473972602739726,15.048646362098138,1,1,1,Cold,0,1,0,1,4.67706013363029,792.3162583518931,2.1,7.105180697723
16073,ID-073,Owyhee County,Idaho,48.5,46.8,1.8,32373,35001,-2628,2507,1882,625,88.69315068493151,6.868493150684931,12.907894736842104,1,1,1,Cold,0,1,0,0,3.8461538461538463,691.7307692307693,1.8,7.508356904088455
16075,ID-075,Payette County,Idaho,52.5,50.4,2.1,27302,30031,-2729,4517,3486,1031,74.8,12.375342465753425,6.042939353696326,1,1,1,Moderate,0,0,0,1,4.166666666666667,541.7063492063493,2.1,9.087276480969665
16077,ID-077,Power County,Idaho,46.3,44.8,1.5,35947,38404,-2457,1939,1641,298,98.48493150684932,5.3123287671232875,18.52938144329897,1,1,1,Cold,0,1,0,0,3.3482142857142856,802.3883928571429,1.5,6.397771065514009
16079,ID-079,Shoshone County,Idaho,44,41.8,2.2,39125,42679,-3554,799,456,343,107.1917808219178,2.1890410958904107,48.90625,1,1,1,Cold,0,1,0,1,5.263157894736843,936.0047846889953,2.2,8.327280395510673
16081,ID-081,Teton County,Idaho,40.6,38.6,2,43850,48363,-4513,471,278,193,120.13698630136986,1.2904109589041095,92.90254237288136,1,1,1,Cold,0,1,0,0,5.181347150259067,1136.0103626943005,2,9.331513760519405
16083,ID-083,Twin Falls County,Idaho,48.6,46.8,1.8,32768,35034,-2266,2457,1937,520,89.77534246575343,6.7315068493150685,13.331163547599674,1,1,1,Cold,0,1,0,0,3.8461538461538463,700.1709401709402,1.8,6.4680025118456355
16085,ID-085,Valley County,Idaho,40.1,38.2,1.9,44834,48897,-4063,294,136,158,122.83287671232877,0.8054794520547945,151.97966101694917,1,1,1,Cold,0,1,0,0,4.973821989528796,1173.6649214659685,1.9,8.309303229236969
16087,ID-087,Washington County,Idaho,49,47.2,1.8,32332,34634,-2302,3027,2268,759,88.58082191780822,8.293150684931506,10.6776750330251,1,1,1,Cold,0,1,0,0,3.813559322033898,685,1.8,6.646647802737195
17001,IL-001,Adams County,Illinois,54.4,52.4,2,26384,28753,-2369,6511,5938,573,72.28493150684932,17.838356164383562,4.051597051597051,1,1,1,Moderate,0,0,0,0,3.816793893129771,503.5114503816794,2,8.239140263624666
17003,IL-003,Alexander County,Illinois,59,56.8,2.2,19818,22125,-2307,8344,7289,1055,54.295890410958904,22.86027397260274,2.374835230677052,1,1,1,Moderate,0,0,0,1,3.873239436619719,348.90845070422534,2.2,10.427118644067797
17005,IL-005,Bond County,Illinois,56.2,53.9,2.2,23722,26117,-2395,6988,6145,843,64.99178082191781,19.145205479452056,3.3941908713692945,1,1,1,Moderate,0,0,0,1,4.081632653061225,440.1113172541744,2.2,9.170272236474327
17007,IL-007,Boone County,Illinois,50.3,47.2,3.1,33265,35643,-2378,3719,3412,307,91.13698630136986,10.189041095890412,8.942204301075268,1,1,1,Moderate,0,0,0,1,6.5677966101694905,704.7669491525423,3.1,6.671716746626267
17009,IL-009,Brown County,Illinois,53.9,52.1,1.8,26386,28965,-2579,6326,5645,681,72.2904109589041,17.33150684931507,4.170380907223013,1,1,1,Moderate,0,0,0,0,3.45489443378119,506.4491362763915,1.8,8.903849473502504
17011,IL-011,Bureau County,Illinois,51.6,48.9,2.8,31074,33354,-2280,4388,4172,216,85.13424657534246,12.021917808219179,7.079972658920028,1,1,1,Moderate,0,0,0,1,5.725971370143149,635.4601226993865,2.8,6.835761827666846
17013,IL-013,Calhoun County,Illinois,56,53.8,2.2,24212,26536,-2324,7122,6267,855,66.33424657534246,19.512328767123286,3.3991295802330477,1,1,1,Moderate,0,0,0,1,4.089219330855019,450.0371747211896,2.2,8.757913777509797
17015,IL-015,Carroll County,Illinois,50.3,47.3,3.1,32136,35586,-3450,4248,3474,774,88.04383561643836,11.638356164383561,7.563191339138621,1,1,1,Moderate,0,0,0,1,6.553911205073996,679.4080338266385,3.1,9.694823807115158
17017,IL-017,Cass County,Illinois,54,52.2,1.8,26483,28769,-2286,6196,5653,543,72.55616438356165,16.975342465753425,4.27351944489269,1,1,1,Moderate,0,0,0,0,3.4482758620689653,507.3371647509578,1.8,7.946053043206229
17019,IL-019,Champaign County,Illinois,53.5,50.8,2.7,27260,30356,-3096,5594,4690,904,74.68493150684931,15.326027397260274,4.872207327971403,1,1,1,Moderate,0,0,0,1,5.314960629921261,536.6141732283464,2.7,10.198972196600343
17021,IL-021,Christian County,Illinois,54.7,52.4,2.2,25863,28224,-2361,6221,5470,751,70.85753424657534,17.043835616438358,4.156702025072324,1,1,1,Moderate,0,0,0,1,4.198473282442749,493.5687022900764,2.2,8.365221088435375
17023,IL-023,Clark County,Illinois,55.3,52.7,2.7,24979,27718,-2739,6268,5429,839,68.43561643835616,17.172602739726027,3.984527037805073,1,1,1,Moderate,0,0,0,1,5.1233396584440225,473.9848197343453,2.7,9.8816653438199
17025,IL-025,Clay County,Illinois,56.4,53.9,2.5,23386,26066,-2680,6823,5997,826,64.07123287671233,18.693150684931506,3.4270222743259087,1,1,1,Moderate,0,0,0,1,4.63821892393321,433.8775510204082,2.5,10.28159287961329
17027,IL-027,Clinton County,Illinois,56.9,54.6,2.3,22692,25324,-2632,7532,6508,1024,62.16986301369863,20.635616438356163,3.0123456790123457,1,1,1,Moderate,0,0,0,1,4.212454212454212,415.6043956043956,2.3,10.39330279576686
17029,IL-029,Coles County,Illinois,54.6,52.2,2.4,25778,28503,-2725,6052,5293,759,70.62465753424658,16.58082191780822,4.2587146869321,1,1,1,Moderate,0,0,0,1,4.597701149425286,493.83141762452107,2.4,9.56039715117707
17031,IL-031,Cook County,Illinois,52.3,48.8,3.4,30177,33073,-2896,4544,3775,769,82.67671232876712,12.449315068493151,6.639603960396039,1,1,1,Moderate,0,0,0,1,6.967213114754099,618.3811475409836,3.4,8.756387385480604
17033,IL-033,Crawford County,Illinois,55.8,53.6,2.3,24073,26513,-2440,6771,5862,909,65.95342465753424,18.55068493150685,3.5547844063792087,1,1,1,Moderate,0,0,0,1,4.291044776119403,449.1231343283582,2.3,9.203032474635085
17035,IL-035,Cumberland County,Illinois,55.2,52.8,2.4,25061,27622,-2561,6276,5567,709,68.66027397260274,17.194520547945206,3.9925123466624184,1,1,1,Moderate,0,0,0,1,4.545454545454546,474.64015151515156,2.4,9.271595105350809
